                  上证指数 (000001)
 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA5   	   MA.MA13  	   MA.MA34  	   MA.MA144 	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 SKDJ.K     	 SKDJ.D     	 
 1997/12/25	1170.558	1181.468	1169.988	1181.268	        3616646	   1170.400	   1162.654	   1158.375	   1182.997	           	      0.000	  36166.461	  35336.000	  33232.000	      3.985	      0.161	      7.648	     82.864	     77.156	
 1997/12/26	1187.748	1194.228	1186.518	1191.908	        4218065	   1176.600	   1166.010	   1158.555	   1181.994	           	      0.000	  42180.648	  37241.602	  34863.602	      5.931	      1.315	      9.232	     87.799	     82.255	
 1997/12/29	1196.288	1198.968	1185.648	1186.598	        3714098	   1180.125	   1168.231	   1158.555	   1180.938	           	      0.000	  37140.980	  36163.199	  35391.602	      6.964	      2.445	      9.039	     86.979	     85.883	
 1997/12/30	1186.128	1193.618	1179.548	1181.138	        2824186	   1182.100	   1169.913	   1158.757	   1179.688	           	      0.000	  28241.859	  35144.000	  34849.602	      7.259	      3.408	      7.703	     82.671	     85.815	
 1997/12/31	1182.248	1195.038	1182.238	1194.098	        3122118	   1187.000	   1173.019	   1159.026	   1178.534	           	      0.000	  31221.180	  34990.398	  34622.398	      8.441	      4.414	      8.054	     83.381	     84.344	
 1998/01/05	1200.938	1220.488	1200.218	1220.468	        4405844	   1194.850	   1177.048	   1159.695	   1178.153	           	      0.000	  44058.441	  36568.801	  35952.398	     11.375	      5.806	     11.137	     87.705	     84.583	
 1998/01/06	1223.728	1233.628	1215.398	1233.618	        5186466	   1203.200	   1181.577	   1160.938	   1177.866	           	      0.000	  51864.660	  38505.602	  37873.602	     14.592	      7.564	     14.058	     91.857	     87.648	
 1998/01/07	1233.948	1244.088	1231.138	1244.068	        5799468	   1214.675	   1189.077	   1162.721	   1177.882	           	      0.000	  57994.680	  42676.000	  39419.602	     17.781	      9.607	     16.348	     94.924	     91.495	
 1998/01/08	1243.118	1249.998	1235.878	1237.158	        4096862	   1225.900	   1195.471	   1164.357	   1177.999	           	      0.000	  40968.621	  45221.602	  40182.801	     19.525	     11.591	     15.869	     92.948	     93.245	
 1998/01/09	1233.698	1244.988	1221.288	1239.898	        5381496	   1235.050	   1201.548	   1166.342	   1178.188	           	      0.000	  53814.961	  49740.000	  42365.199	     20.887	     13.450	     14.875	     90.633	     92.836	
 1998/01/12	1242.208	1246.648	1226.388	1226.958	        5769967	   1236.325	   1206.000	   1168.353	   1178.069	           	      0.000	  57699.672	  52468.000	  44518.398	     20.685	     14.897	     11.576	     84.220	     89.268	
 1998/01/13	1211.878	1211.878	1110.078	1167.638	        7225784	   1223.150	   1205.731	   1169.610	   1177.417	           	      0.000	  72257.844	  56547.199	  47526.398	     15.558	     15.029	      1.058	     71.846	     82.232	
 1998/01/14	1170.338	1203.238	1170.318	1202.208	        5729179	   1214.775	   1208.231	   1171.864	   1177.114	           	      0.000	  57291.789	  56407.199	  49541.602	     14.122	     14.848	     -1.452	     67.252	     74.438	
 1998/01/15	1210.418	1217.858	1196.138	1215.428	        5563336	   1210.425	   1210.865	   1173.971	   1176.995	           	      0.000	  55633.359	  59339.199	  52280.398	     13.890	     14.656	     -1.532	     68.114	     69.070	
 1998/01/16	1215.818	1220.968	1207.908	1213.958	        4144425	   1205.225	   1212.558	   1176.658	   1176.878	           	      0.000	  41444.250	  56865.602	  53302.801	     13.433	     14.412	     -1.956	     69.862	     68.409	
 1998/01/19	1215.398	1216.978	1205.468	1213.118	        3274312	   1202.475	   1214.596	   1178.820	   1176.335	           	      0.000	  32743.119	  51874.398	  52171.199	     12.855	     14.100	     -2.490	     71.244	     69.740	
 1998/01/20	1211.268	1215.568	1195.378	1203.708	        3158659	   1209.675	   1216.337	   1180.901	   1175.781	           	      0.000	  31586.590	  43740.000	  50143.602	     11.505	     13.581	     -4.152	     70.507	     70.536	
 1998/01/21	1201.978	1209.678	1198.218	1200.198	        3085989	   1209.300	   1216.808	   1182.960	   1175.062	           	      0.000	  30859.891	  38452.801	  47430.000	     10.036	     12.872	     -5.672	     69.194	     70.315	
 1998/01/22	1200.518	1207.448	1194.378	1204.428	        4399395	   1207.075	   1215.567	   1185.368	   1174.414	           	      0.000	  43993.949	  36125.602	  47732.398	      9.108	     12.120	     -6.022	     68.838	     69.513	
 1998/01/23	1206.488	1224.118	1206.448	1222.908	        3599331	   1208.875	   1214.740	   1187.927	   1173.987	           	      0.000	  35993.309	  35035.199	  45950.398	      9.752	     11.646	     -3.788	     76.274	     71.438	
 1998/02/09	1257.988	1262.618	1244.418	1248.038	        4378577	   1215.875	   1215.058	   1191.221	   1173.971	           	      0.000	  43785.770	  37244.000	  44559.199	     12.150	     11.747	      0.806	     80.116	     75.076	
 1998/02/10	1248.588	1248.588	1233.688	1236.508	        5341232	   1222.425	   1215.000	   1194.077	   1174.232	           	      0.000	  53412.320	  41608.801	  42674.398	     12.970	     11.991	      1.957	     76.482	     77.625	
 1998/02/11	1234.178	1251.448	1233.528	1250.228	        4830318	   1232.425	   1215.798	   1197.077	   1174.924	           	      0.000	  48303.180	  45098.398	  41775.602	     14.559	     12.505	      4.109	     76.914	     77.836	
 1998/02/12	1253.378	1254.408	1241.988	1246.288	        4764426	   1240.800	   1217.288	   1199.680	   1175.527	           	      0.000	  47644.262	  45828.000	  40976.801	     15.324	     13.069	      4.511	     76.811	     76.737	
 1998/02/13	1246.728	1251.908	1241.818	1245.908	        4109074	   1245.400	   1223.298	   1202.228	   1176.563	           	      0.000	  41090.738	  46847.199	  40941.199	     15.719	     13.599	      4.240	     76.460	     76.729	
 1998/02/16	1246.788	1247.958	1230.908	1236.228	        4631225	   1243.025	   1225.923	   1204.654	   1177.441	           	      0.000	  46312.250	  47352.000	  42298.000	     15.076	     13.894	      2.364	     72.590	     75.286	
 1998/02/17	1234.828	1240.568	1228.108	1238.498	        3536169	   1243.425	   1227.692	   1206.724	   1178.259	           	      0.000	  35361.691	  43742.398	  42675.602	     14.583	     14.032	      1.101	     69.638	     72.896	
 1998/02/18	1239.628	1240.168	1225.488	1229.828	        4625791	   1239.350	   1228.923	   1208.346	   1179.021	           	      0.000	  46257.910	  43332.801	  44215.602	     13.338	     13.893	     -1.111	     61.897	     68.042	
 1998/02/19	1229.798	1235.488	1223.928	1232.578	        3317386	   1236.600	   1230.413	   1210.875	   1179.559	           	      0.000	  33173.859	  40439.199	  43133.602	     12.430	     13.600	     -2.341	     50.076	     60.536	
 1998/02/20	1234.598	1237.908	1224.578	1226.018	        3175072	   1232.625	   1232.125	   1212.989	   1179.839	           	      0.000	  31750.721	  38571.199	  42709.199	     11.054	     13.091	     -4.075	     36.316	     49.430	
 1998/02/23	1217.848	1217.848	1195.878	1208.598	        3821343	   1227.100	   1232.769	   1214.393	   1179.898	           	      0.000	  38213.430	  36952.000	  42152.000	      8.460	     12.165	     -7.410	     29.230	     38.539	
 1998/02/24	1206.918	1216.348	1206.088	1208.208	        3539197	   1221.050	   1233.067	   1215.548	   1180.019	           	      0.000	  35391.969	  36957.602	  40350.000	      6.300	     10.992	     -9.384	     25.418	     30.323	
 1998/02/25	1208.518	1209.488	1191.748	1194.668	        3446561	   1214.000	   1230.894	   1216.235	   1180.001	           	      0.000	  34465.609	  34599.199	  38966.000	      3.456	      9.485	    -12.058	     19.324	     24.656	
 1998/02/26	1192.998	1206.668	1189.508	1206.668	        3160967	   1208.850	   1227.712	   1217.327	   1179.979	           	      0.000	  31609.670	  34286.398	  37362.801	      2.145	      8.017	    -11.743	     20.309	     21.685	
 1998/02/27	1209.438	1213.718	1202.858	1206.528	        3593287	   1204.950	   1225.404	   1218.070	   1180.069	           	      0.000	  35932.871	  35123.199	  36847.199	      1.083	      6.630	    -11.094	     23.811	     21.148	
 1998/03/02	1196.738	1205.738	1182.608	1188.298	        4856204	   1200.875	   1220.635	   1217.963	   1179.931	           	      0.000	  48562.039	  37192.000	  37072.000	     -1.216	      5.061	    -12.553	     21.205	     21.776	
 1998/03/03	1186.518	1201.798	1185.298	1201.778	        3573233	   1199.575	   1217.212	   1218.408	   1179.951	           	      0.000	  35732.328	  37260.000	  37108.801	     -1.928	      3.663	    -11.182	     23.919	     22.979	
 1998/03/04	1204.938	1213.998	1201.248	1213.248	        3607880	   1203.300	   1214.702	   1219.353	   1180.222	           	      0.000	  36078.801	  37583.199	  36091.199	     -1.548	      2.621	     -8.339	     32.469	     25.865	
 1998/03/05	1217.848	1219.278	1206.368	1207.538	        3232755	   1203.475	   1212.500	   1219.750	   1180.477	           	      0.000	  32327.551	  37726.398	  36006.398	     -1.689	      1.759	     -6.896	     43.486	     33.292	
 1998/03/06	1208.738	1208.968	1202.118	1206.448	        3091971	   1203.450	   1210.029	   1219.335	   1180.926	           	      0.000	  30919.711	  36724.000	  35923.602	     -1.867	      1.034	     -5.802	     51.621	     42.523	
 1998/03/09	1207.948	1208.608	1197.558	1200.828	        3102638	   1205.975	   1207.798	   1218.371	   1181.257	           	      0.000	  31026.381	  33217.602	  35204.801	     -2.434	      0.340	     -5.548	     53.172	     49.424	
 1998/03/10	1199.618	1205.828	1186.548	1199.828	        2997510	   1205.600	   1205.288	   1217.073	   1181.399	           	      0.000	  29975.100	  32065.600	  34662.801	     -2.930	     -0.314	     -5.232	     52.006	     52.266	
 1998/03/11	1201.258	1210.518	1187.438	1190.028	        3669808	   1200.950	   1202.519	   1215.684	   1181.401	           	      0.000	  36698.078	  32189.600	  34886.398	     -4.067	     -1.064	     -6.004	     43.772	     49.651	
 1998/03/12	1187.528	1188.278	1175.548	1178.968	        2515405	   1195.225	   1200.240	   1213.893	   1181.305	           	      0.000	  25154.051	  30754.400	  34240.398	     -5.793	     -2.010	     -7.566	     32.725	     42.836	
 1998/03/13	1177.808	1184.958	1175.998	1184.958	        2367059	   1190.925	   1198.442	   1212.658	   1181.197	           	      0.000	  23670.590	  29304.801	  33014.398	     -6.602	     -2.929	     -7.347	     27.162	     34.555	
 1998/03/16	1186.178	1188.608	1179.438	1188.478	        3048748	   1188.450	   1197.971	   1213.268	   1181.143	           	      0.000	  30487.480	  29196.801	  31207.199	     -6.880	     -3.719	     -6.322	     26.373	     28.753	
 1998/03/17	1193.658	1202.828	1193.228	1202.828	        3760056	   1189.050	   1197.673	   1213.290	   1181.359	           	      0.000	  37600.559	  30722.400	  31394.000	     -5.874	     -4.150	     -3.449	     35.178	     29.570	
 1998/03/18	1204.098	1204.738	1191.898	1193.898	        3662842	   1189.825	   1196.702	   1212.654	   1181.321	           	      0.000	  36628.422	  30708.000	  31448.801	     -5.732	     -4.466	     -2.531	     41.703	     34.417	
 1998/03/19	1192.388	1195.818	1184.868	1188.708	        3449719	   1191.775	   1196.740	   1211.915	   1181.201	           	      0.000	  34497.191	  32576.801	  31665.600	     -5.969	     -4.767	     -2.404	     42.317	     39.732	
 1998/03/20	1188.588	1192.318	1183.238	1187.498	        2827447	   1192.300	   1195.644	   1211.162	   1181.225	           	      0.000	  28274.471	  33497.602	  31401.199	     -6.183	     -5.050	     -2.266	     40.434	     41.484	
 1998/03/23	1186.558	1186.859	1178.038	1179.859	        3642773	   1190.575	   1193.077	   1210.460	   1181.454	           	      0.000	  36427.730	  34685.602	  31941.199	     -6.890	     -5.418	     -2.944	     32.936	     38.563	
 1998/03/24	1180.089	1194.048	1179.969	1194.009	        3544912	   1188.800	   1192.029	   1210.276	   1181.967	           	      0.000	  35449.121	  34255.199	  32488.801	     -6.237	     -5.582	     -1.310	     38.638	     37.336	
 1998/03/25	1207.609	1209.759	1188.849	1191.548	        4155233	   1188.325	   1190.885	   1209.897	   1182.130	           	      0.000	  41552.328	  35240.000	  32974.000	     -5.850	     -5.636	     -0.429	     41.919	     37.831	
 1998/03/26	1190.998	1193.808	1186.218	1188.858	        4553329	   1188.350	   1189.962	   1208.897	   1182.448	           	      0.000	  45533.289	  37448.000	  35012.398	     -5.695	     -5.647	     -0.095	     40.787	     40.448	
 1998/03/27	1189.398	1223.918	1188.848	1223.558	        6863328	   1195.550	   1191.779	   1208.173	   1183.065	           	      0.000	  68633.281	  45519.199	  39508.398	     -2.740	     -5.066	      4.651	     55.111	     45.940	
 1998/03/30	1230.938	1249.438	1228.288	1249.428	        7331466	   1209.475	   1196.356	   1208.555	   1183.875	           	      0.000	  73314.656	  52896.801	  43791.199	      1.669	     -3.719	     10.777	     69.911	     55.271	
 1998/03/31	1251.339	1252.239	1238.639	1243.009	        6118814	   1219.275	   1201.279	   1208.342	   1184.558	           	      0.000	  61188.141	  58044.801	  46150.000	      4.593	     -2.056	     13.300	     78.023	     67.682	
 1998/04/01	1243.369	1255.009	1240.049	1254.958	        6247574	   1231.975	   1206.673	   1208.599	   1185.186	           	      0.000	  62475.738	  62229.602	  48734.801	      7.785	     -0.088	     15.746	     85.529	     77.820	
 1998/04/02	1259.589	1285.028	1259.578	1269.009	       10351710	   1248.000	   1212.865	   1209.279	   1185.861	           	      0.000	 103517.102	  73825.602	  55636.801	     11.317	      2.193	     18.249	     87.280	     83.609	
 1998/04/03	1268.559	1286.099	1266.029	1286.079	        7949201	   1260.500	   1219.260	   1210.743	   1186.569	           	      0.000	  79492.008	  75997.602	  60758.398	     15.318	      4.818	     21.000	     90.893	     87.901	
 1998/04/06	1291.609	1306.379	1286.429	1306.369	       10246201	   1271.875	   1227.913	   1212.739	   1187.349	           	      0.000	 102462.008	  81826.398	  67361.602	     19.896	      7.834	     24.125	     94.071	     90.750	
 1998/04/07	1308.549	1310.279	1296.539	1303.139	       16307925	   1283.900	   1236.712	   1214.893	   1188.076	           	      0.000	 163079.250	 102204.797	  80124.797	     22.999	     10.867	     24.264	     94.909	     93.292	
 1998/04/08	1303.399	1322.819	1302.409	1322.789	       14182201	   1297.475	   1247.125	   1217.552	   1188.833	           	      0.000	 141822.016	 118074.398	  90152.000	     26.735	     14.040	     25.389	     96.386	     95.120	
 1998/04/09	1326.439	1328.779	1288.879	1297.219	       15162592	   1303.125	   1256.154	   1219.647	   1189.361	           	      0.000	 151625.922	 127696.000	 100760.797	     27.318	     16.696	     21.244	     89.807	     93.701	
 1998/04/10	1294.609	1311.519	1293.579	1311.509	       14670126	   1308.225	   1265.192	   1222.673	   1189.928	           	      0.000	 146701.266	 141138.406	 108568.000	     28.603	     19.077	     19.052	     85.921	     90.703	
 1998/04/13	1319.939	1326.289	1311.829	1318.379	       12153267	   1310.625	   1274.952	   1225.912	   1190.568	           	      0.000	 121532.672	 144952.797	 113389.602	     29.832	     21.228	     17.208	     85.539	     87.089	
 1998/04/14	1318.269	1320.899	1304.369	1313.719	        8585073	   1312.725	   1284.548	   1229.412	   1191.073	           	      0.000	  85850.727	 129506.398	 115855.602	     30.083	     22.999	     14.168	     83.618	     85.023	
 1998/04/15	1314.159	1324.699	1314.059	1324.699	        9584528	   1313.100	   1292.337	   1232.882	   1191.583	           	      0.000	  95845.281	 120311.203	 119192.797	     30.813	     24.562	     12.502	     85.608	     84.922	
